ros_question_id,ros_tag_id
198508,441
198508,256
198508,1639
198508,4890
198508,13097
198512,180
198512,4294
198512,454
198512,34
198514,574
198514,1443
198514,18
198524,7850
198525,89
198525,406
198525,6
198535,1169
198535,209
198539,740
198539,121
198539,7830
198539,5739
198540,7951
198540,6329
198543,843
198553,12679
198553,403
198553,105
198553,385
198564,6247
198564,6248
198564,1480
198564,6246
198564,188
198564,1067
198564,1068
198564,1186
198567,21
198576,4892
198576,2402
198576,1457
198576,451
198586,3939
198586,12917
198586,313
198590,159
198590,7952
198591,3787
198594,5728
198594,5727
198597,1
198597,2
198597,79
198597,46
198604,7953
198604,3506
198604,216
198604,71
198629,5550
198629,1757
198629,13098
198631,6568
198631,85
198631,45
198631,21
198634,2718
198634,1743
198634,7377
198634,749
198634,2234
198634,707
198634,1387
198636,2490
198636,1623
198638,1018
198639,900
198639,1322
198639,861
198644,1013
198644,2136
198647,549
198647,1823
198647,2730
198647,1596
198652,3368
198652,61
198663,61
198663,307
198663,1767
198664,1937
198664,4676
198664,310
198667,1883
198667,750
198667,2875
198667,4290
198667,2011
198667,61
198667,2398
198667,945
198667,202
198667,1176
198669,1
198669,60
198669,66
198669,945
198671,90
198671,207
198671,71
198671,2797
198689,1624
198689,731
198689,734
198706,446
198706,846
198706,936
198706,1734
198706,49
198706,848
198709,34
198709,2062
198709,408
198709,1439
198709,180
198709,6381
198716,279
198716,1773
198720,1593
198720,1171
198720,1172
198720,3275
198720,501
198727,313
198727,1
198729,4382
198729,211
198729,1089
198729,333
198729,452
198732,3767
198732,205
198732,1887
198732,7862
198732,3494
198738,7962
198762,1204
198762,1751
198762,346
198762,3013
198762,857
198777,1936
198777,1652
198777,22
198777,71
198777,1191
198778,5727
198780,1171
198800,71
198800,13099
198801,799
198801,1
198801,744
198802,1719
198802,750
198802,61
198803,49
198803,446
198803,45
198803,5216
198807,452
198807,1256
198807,5202
198807,4248
198807,45
198807,3044
198807,3367
198819,7971
198819,13100
198819,5374
198824,4968
198824,1001
198829,4027
198830,968
198830,3320
198830,7975
198837,443
198837,1550
198837,1570
198843,13101
198843,287
198843,865
198843,6379
198845,2627
198845,3980
198845,1003
198845,4287
198845,2843
198853,2911
198853,3049
198853,3081
198858,1936
198858,1256
198860,5638
198860,108
198860,100
198860,5441
198862,3384
198862,61
198873,4639
198873,3108
198873,5456
198873,61
198873,1
198873,441
198877,198
198877,3137
198877,203
198885,279
198885,281
198885,7985
198885,43
198885,645
198885,7987
198885,7986
198887,3443
198887,7977
198887,1
198888,61
198888,214
198888,66
198888,60
198888,83
198888,71
198888,1
198888,3119
198894,1223
198894,74
198894,859
198902,198
198902,7879
198905,7377
198905,12379
198905,12940
198910,74
198910,70
198910,525
198916,13102
198916,1827
198916,13103
198926,764
198926,71
198926,19
198928,1492
198928,13104
198928,1493
198928,6
198929,12396
198930,62
198930,1239
198935,5727
198935,5728
198939,13105
198939,1743
198947,6
198947,4
198947,41
198947,3431
198949,4059
198949,3825
198949,12
198950,88
198950,3842
198950,74
198956,313
198956,388
198956,3378
198964,121
198964,62
198964,5204
198969,1489
198969,6602
198975,7990
198975,3506
198978,21
198980,45
198980,3788
198983,1767
198983,69
198993,313
198993,496
198993,3378
198995,450
198995,108
198995,49
198995,1157
198995,1167
198995,446
199003,45
199003,5729
199003,5730
199004,34
199004,7950
199008,3646
199008,6379
199008,287
199008,431
199008,314
199008,79
199011,12201
199011,7511
199011,3538
199011,6
199014,12
199014,12221
199017,1452
199017,1210
199017,701
199027,101
199027,432
199028,410
199031,1828
199031,865
199031,6379
199031,376
199031,2248
199031,7637
199031,13106
199035,6135
199042,12396
199042,247
199049,81
199049,3564
199062,71
199062,3574
199062,3042
199062,62
199062,1435
199062,1681
199071,308
199071,888
199071,5150
199072,2171
199072,496
199072,13107
199074,45
199074,1
199074,7977
199076,71
199076,198
199076,207
199079,49
199079,6
199079,12
199079,3975
199079,5528
199081,400
199081,391
199081,399
199081,403
199081,702
199082,6
199082,7469
199082,61
199086,13108
199086,582
199086,814
199092,7933
199095,76
199095,442
199095,2245
199110,208
199110,1794
199110,70
199110,12962
199110,68
199111,44
199111,48
199112,2215
199112,2214
199120,7995
199120,1794
199120,45
199126,260
199126,3699
199126,3126
199126,931
199126,6183
199128,1419
199128,6407
199128,3814
199131,2398
199131,2158
199131,1089
199131,605
199131,7842
199140,5531
199140,13016
199140,618
199142,78
199142,444
199142,69
199142,1041
199149,2402
199149,3580
199152,441
199152,74
199152,343
199152,3356
199152,7663
199152,12
199152,6
199154,12
199154,6
199155,6333
199155,21
199155,1800
199161,1897
199161,2214
199171,247
199174,165
199174,432
199174,4103
199180,1268
199180,254
199184,18
199184,12435
199185,21
199185,3378
199185,531
199185,5665
199206,392
199206,4805
199210,278
199210,4278
199210,45
199215,2272
199215,6209
199215,4049
199215,659
199217,950
199217,1623
199221,1224
199221,375
199221,1900
199221,1312
199223,136
199225,426
199230,2603
199230,9316
199230,1089
199239,2839
199239,4870
199239,2571
199242,301
199242,300
199242,6265
199243,75
199243,3412
199244,582
199244,6
199244,75
199244,323
199244,1133
199246,3351
199246,62
199246,250
199246,608
199246,12666
199250,614
199276,1186
199276,71
199276,1191
199276,1936
199279,212
199279,694
199279,429
199283,1307
199283,1312
199283,13109
199283,13110
199283,13111
199285,950
199285,8002
199285,8003
199288,4634
199288,7089
199294,287
199294,809
199294,43
199297,5384
199297,18
199297,5739
199299,6
199299,1037
199314,8007
199314,8008
199314,607
199314,858
199315,45
199315,61
199315,21
199315,3906
199317,495
199317,195
199330,1498
199330,590
199331,1324
199331,1312
199332,1
199332,4
199332,6340
199332,7717
199332,5645
199335,3877
199335,45
199335,61
199343,45
199343,18
199343,321
199343,391
199347,13051
199347,105
199348,816
199348,6861
199348,1623
199348,2934
199348,3075
199351,165
199351,780
199358,8014
199358,13112
199360,6
199360,2
199360,846
199361,72
199361,8016
199363,3788
199363,799
199363,2813
199372,5636
199372,659
199375,6209
199375,751
199375,2709
199375,13113
199375,12
199376,7511
199376,6209
199376,12
199376,1229
199377,246
199377,247
199377,26
199387,498
199400,5770
199400,932
199400,1817
199400,4382
199401,62
199401,21
199401,19
199410,86
199410,62
199410,5373
199410,5202
199410,3351
199410,7266
199418,1480
199418,165
199418,4777
199425,92
199425,43
199425,772
199429,1856
199432,72
199432,6069
199432,24
199432,176
199432,81
199436,1204
199438,1013
199438,1687
199438,963
199438,3616
199443,1324
199443,3782
199443,5895
199450,46
199450,323
199450,959
199458,12630
199458,70
199458,441
199467,950
199467,72
199467,346
199480,62
199480,446
199480,932
199480,940
199480,895
199483,1
199483,5645
199483,7976
199483,321
199490,165
199490,432
199490,215
199490,1002
199490,430
199490,34
199494,728
199494,727
199494,729
199494,725
199494,726
199515,164
199517,13114
199518,739
199518,45
199519,13114
199521,215
199521,2097
199521,4696
199522,45
199522,79
199522,1099
199526,6492
199526,551
199526,556
199526,6490
199526,6491
199543,5255
199543,4440
199548,93
199548,1256
199548,67
199548,237
199548,1039
199548,691
199552,6
199552,402
199552,18
199552,7841
199552,2235
199554,180
199554,814
199554,1405
199554,101
199554,751
199554,13115
199558,278
199558,277
199558,318
199558,4924
199558,4923
199558,4925
199558,276
199558,4756
199559,559
199561,3106
199561,45
199561,426
199561,275
199561,67
199567,211
199589,1985
199589,3041
199589,3040
199589,3394
199589,1856
199589,7266
199592,376
199592,913
199592,541
199592,374
199592,7638
199607,71
199607,199
199607,80
199607,203
199607,3449
199607,4718
199607,911
199607,4716
199607,4717
199608,74
199608,173
199608,1040
199613,5288
199613,454
199613,105
199613,531
199613,870
199613,1624
199613,154
199613,3331
199616,79
199616,5314
199616,136
199616,376
199616,482
199616,7267
199627,45
199627,21
199627,441
199627,19
199629,44
199629,7959
199629,7958
199631,6599
199631,13116
199631,1811
199631,13117
199631,390
199631,8666
199636,3623
199636,29
199636,3628
199637,2676
199640,71
199640,2676
199642,3202
199642,7904
199642,429
199642,12811
199642,1396
199642,81
199642,176
199644,67
199644,3401
199644,86
199646,359
199646,67
199646,7415
199646,69
199652,3788
199652,406
199654,6034
199654,298
199654,2387
199654,565
199654,1029
199656,26
199656,12254
199665,426
199665,7781
199665,858
199665,1781
199669,256
199669,3472
199670,2411
199670,4928
199670,2306
199670,1300
199670,81
199670,45
199670,244
199670,85
199678,373
199678,1089
199678,1420
199678,784
199678,731
199680,71
199680,1268
199680,7769
199684,8027
199684,8026
199684,212
199690,448
199690,86
199690,5366
199690,3725
199690,3102
199690,5367
199692,376
199692,12508
199692,12
199692,4282
199693,5182
199693,8185
199693,521
199693,3799
199693,3020
199694,2676
199696,87
199696,2262
199696,780
199699,5356
199699,2
199699,1704
199701,2591
199701,62
199704,8030
199704,13118
199704,8032
199707,21
199711,4098
199711,1387
199713,1211
199713,75
199727,701
199736,2009
199736,6155
199736,45
199736,2322
199736,1161
199736,426
199737,763
199737,1436
199737,1435
199737,385
199740,198
199740,66
199745,246
199745,1444
199745,2322
199745,1666
199746,45
199746,61
199746,2957
199746,2387
199746,3924
199746,8033
199746,2013
199746,8034
199750,199
199750,200
199751,446
199751,1699
199751,846
199751,3057
199751,2419
199753,442
199753,1642
199753,45
199753,1998
199753,4668
199758,323
199758,582
199758,2
199758,584
199758,3454
199758,1
199758,89
199758,75
199759,446
199759,4809
199759,40
199759,86
199759,578
199759,1734
199760,78
199760,572
199760,4642
199761,78
199761,4642
199761,572
199762,45
199762,61
199762,1
199762,21
199770,1051
199770,858
199770,3666
199770,1635
199778,88
199778,312
199778,388
199778,2779
199778,313
199778,3371
199781,4
199781,4837
199783,214
199783,1757
199785,549
199785,3535
199785,4623
199785,4622
199785,4621
199796,2
199796,5789
199796,431
199796,4130
199799,8045
199799,6326
199799,5203
199799,87
199799,8044
199799,212
199817,432
199817,3942
199818,4
199818,3106
199818,763
199826,6
199826,4870
199826,51
199829,211
199835,161
199835,2412
199835,763
199835,4049
199835,1767
199838,12755
199838,3840
199838,936
199840,173
199840,247
199840,349
199840,801
199844,5950
199844,68
199844,62
199844,8046
199844,287
199844,2055
199844,1087
199845,74
199845,1481
199845,1096
199850,4
199850,161
199850,321
199850,46
199850,4446
199850,101
199850,19
199854,49
199854,21
199854,7373
199854,629
199854,2003
199854,40
199858,1013
199858,2900
199858,482
199858,376
199858,809
199861,68
199861,1804
199861,1547
199865,702
199865,1241
199865,18
199865,88
199866,1
199866,3163
199866,1444
199868,256
199868,72
199874,62
199874,2627
199874,684
199874,60
199874,2214
199874,12999
199874,2675
199877,45
199880,273
199880,45
199880,2557
199880,3041
199880,8121
199880,3273
199880,275
199880,4312
199881,1223
199881,43
199886,61
199886,12
199886,90
199886,1005
199887,2
199887,1613
199887,291
199887,62
199889,7653
199893,62
199893,66
199893,189
199894,916
199894,273
199894,1703
199900,2262
199900,1217
199902,4882
199902,2214
199903,45
199903,3377
199908,7619
199908,62
199911,195
199911,495
199911,1806
199926,3486
199926,2
199936,4090
199937,92
199937,164
199937,174
199937,928
199940,1186
199940,1168
199940,156
199941,72
199941,70
199941,1225
199941,282
199949,170
199949,5726
199952,1719
199952,13119
199952,7965
199952,7966
199952,19
199954,164
199954,92
199954,765
199954,4596
199957,1505
199957,1576
199957,1489
199975,45
199975,2847
199975,664
199977,165
199977,70
199977,85
199978,255
199978,13120
199983,45
199983,71
199983,61
199983,67
199983,931
199983,6532
199986,6599
199986,11959
199986,13121
199986,3621
199989,182
199989,265
199989,659
199989,1315
199989,3099
199989,1917
199990,4087
199990,77
199990,2963
199990,90
199990,809
199990,4421
199995,3120
199995,23
199996,199
199996,3137
199996,1590
199996,209
199996,82
199999,1704
199999,3202
199999,479
199999,7917
199999,1094
199999,7195
200004,45
200004,4885
200004,1003
200004,3005
200010,1936
200010,22
200010,45
200010,1489
200015,3443
200015,85
200018,5302
200019,88
200019,3377
200025,83
200025,2676
200025,75
200025,45
200025,62
200026,1378
200026,1002
200039,5908
200039,553
200039,1094
200039,1435
200039,7195
200042,385
200042,404
200042,409
200044,21
200044,23
200045,45
200045,73
200045,91
200046,4877
200046,1210
200046,45
200046,333
200046,1044
200060,34
200061,88
200061,18
200061,260
200061,7138
200071,3120
200071,34
200071,278
200077,2109
200077,3226
200077,6463
200077,19
200077,5723
200077,398
200077,13122
200083,74
200083,4674
200083,739
200085,13123
200085,3828
200090,71
200090,1876
200090,45
200090,1378
200090,69
200091,1186
200091,309
200093,2413
200094,46
200094,323
200094,521
200103,121
200103,1737
200108,446
200115,13124
200115,6433
200115,4033
200123,3195
200123,24
200132,2455
200132,2084
200132,13125
200133,814
200133,2
200133,3377
200140,582
200140,1132
200140,584
200141,45
200141,165
200141,432
200141,4850
200141,809
200150,1850
200150,3002
200150,963
200150,481
200150,4746
200153,74
200153,19
200154,145
200154,188
200154,29
200155,198
200155,859
200155,2942
200158,398
200158,12
200158,552
200158,338
200158,5723
200161,5895
200174,4827
200174,214
200181,2954
200181,852
200182,3532
200182,373
200182,13126
200187,4851
200187,809
200188,62
200188,261
200188,710
200192,21
200192,2496
200192,1435
200193,1146
200193,2651
200197,2619
200197,176
200205,176
200205,79
200205,3669
200209,488
200209,3198
200209,740
200209,4870
200212,6430
200212,12933
200212,4761
200212,3120
200218,441
200218,72
200218,12221
200221,2591
200221,13031
200221,4554
200239,2603
200246,71
200246,198
200246,694
200252,1461
200252,3761
200252,7999
200261,392
200261,1361
200261,408
200261,406
200263,488
200263,768
200263,8047
200268,6
200268,4870
200268,3641
200268,701
200271,45
200271,6307
200271,6542
200271,61
200272,932
200272,5770
200272,8062
200272,8063
200273,69
200273,1028
200273,1363
200273,5494
200275,12499
200276,12499
200282,393
200282,1270
200294,85
200294,2049
200294,2198
200301,49
200301,5171
200302,7623
200307,4318
200307,2387
200307,332
200307,563
200307,521
200309,763
200309,552
200309,173
200309,4639
200309,34
200309,454
200317,45
200317,7978
200318,88
200319,8064
200330,1992
200330,1570
200330,563
200330,85
200331,75
200331,89
200331,13127
200336,816
200336,182
200356,21
200359,207
200359,867
200359,87
200359,71
200359,12813
200360,72
200360,13128
200360,8009
200366,81
200366,429
200366,309
200366,4746
200368,676
200369,400
200369,1666
200371,88
200375,799
200375,21
200378,71
200380,2059
200385,61
200385,1
200385,4621
200387,1435
200387,385
200387,1
200387,313
200393,1743
200393,5303
200393,2522
200393,5304
200393,402
200394,323
200394,2
200394,582
200394,1286
200394,870
200394,19
200394,1
200394,521
200398,6209
200398,4049
200398,1235
200398,2272
200398,13000
200400,12322
200400,605
200400,6602
200400,3669
200400,4986
200400,164
200402,2242
200402,28
200402,6683
200402,1489
200404,71
200404,87
200404,85
200404,8076
200404,239
200404,19
200404,1085
200414,66
200414,65
200414,67
200414,8080
200414,1124
200414,2486
200420,441
200420,1746
200423,7979
200423,7980
200423,45
200434,916
200434,6
200434,101
200434,283
200436,1831
200436,261
200441,7666
200442,3038
200444,552
200444,7025
200444,4637
200446,278
200447,121
200447,69
200447,8081
200460,256
200460,437
200460,441
200463,230
200463,8082
200463,8083
200468,1743
200468,379
200468,13105
200473,45
200473,1498
200473,590
200473,1127
200480,34
200480,18
200480,287
200494,983
200494,24
200494,1145
200497,21
200497,1990
200498,212
200498,821
200504,3930
200504,62
200504,1028
200504,5369
200504,5370
200504,6
200504,446
200504,1013
200509,1
200509,40
200512,555
200512,69
200514,539
200514,875
200515,1498
200520,6326
200520,2917
200520,75
200520,3656
200521,544
200521,6603
200521,913
200526,149
200526,6
200526,105
200526,3244
200535,81
200535,902
200536,81
200536,902
200539,62
200539,6
200539,72
200539,12
200539,684
200549,71
200549,4410
200549,5382
200549,12453
200555,2399
200558,5562
200558,30
200560,45
200560,5113
200563,496
200563,11769
200569,3378
200569,1928
200569,105
200572,346
200572,481
200572,479
200572,24
200573,308
200573,1545
200573,1192
200573,88
200575,45
200575,7819
200575,7818
200583,446
200583,936
200583,5204
200583,85
200593,255
200593,76
200594,3541
200594,373
200597,2109
200597,1657
200597,4056
200602,1662
200602,5099
200602,26
200603,1192
200603,105
200603,18
200604,1076
200604,6326
200604,75
200604,325
200610,92
200610,62
200610,717
200611,255
200611,76
200613,81
200613,61
200619,4861
200619,208
200619,66
200619,1464
200622,2603
200622,1598
200622,8035
200622,3184
200628,446
200628,12713
200628,61
200628,49
200634,313
200634,61
200634,88
200635,375
200635,12326
200635,3307
200635,3306
200637,3659
200637,1498
200637,62
200639,446
200639,13129
200639,7619
200639,121
200639,85
200640,6
200640,7707
200640,744
200640,188
200643,21
200643,5473
200646,308
200646,1545
200646,88
200651,21
200651,1241
200651,45
200651,1387
200653,940
200653,936
200653,939
200664,70
200664,1186
200664,1404
200665,442
200665,3250
200665,1005
200665,90
200667,2171
200667,4
200675,1586
200675,1942
200675,12540
200675,827
200675,2084
200676,256
200676,22
200676,81
200677,4
200677,739
200679,717
200679,7384
200679,69
200682,795
200682,437
200682,71
200687,3907
200687,2187
200687,3908
200696,76
200696,62
200696,242
200696,4745
200696,7803
200697,166
200697,432
200697,165
200709,5881
200709,2467
200709,3877
200721,233
200725,968
200725,446
200725,3046
200726,21
200726,3833
200731,62
200731,6246
200731,2215
200731,75
200731,2262
200735,21
200735,12214
200735,247
200740,582
200742,2
200742,13130
200744,45
200744,5895
200744,775
200744,6126
200751,70
200751,968
200753,45
200753,68
200753,1186
200753,19
200753,7434
200753,907
200765,1836
200765,13131
200765,1331
200765,6520
200765,13132
200765,13133
200767,7384
200770,1443
200771,4534
200771,1443
200771,21
200773,446
200773,85
200773,936
200773,62
200777,1743
200777,12912
200779,163
200792,6
200792,446
200792,910
200792,5531
200797,2025
200797,1320
200797,1916
200797,13134
200797,3862
200798,18
200800,346
200800,1521
200800,1
200802,45
200802,1498
200810,717
200810,482
200810,614
200811,6403
200811,1202
200811,323
200811,2044
200811,1001
200817,1089
200817,24
200820,1098
200821,442
200821,373
200821,7820
200826,413
200826,533
200826,105
200826,23
200826,5350
200826,3778
200826,5349
200828,3469
200828,203
200828,198
200828,66
200831,313
200831,61
200831,308
200831,1545
200837,45
200837,155
200837,87
200837,7879
200837,4675
200838,1905
200838,1387
200838,215
200838,442
200842,1018
200842,1416
200842,432
200842,165
200842,166
200842,4375
200853,490
200861,5401
200861,3319
200861,589
200865,1029
200869,165
200869,432
200869,6603
200870,4
200870,7854
200871,3347
200871,13135
200876,1013
200876,4526
200876,3472
200876,4527
200876,256
200885,2992
200885,71
200885,401
200885,716
200891,1281
200897,1488
200897,18
200897,3843
200897,326
200897,6134
200897,177
200914,77
200914,809
200914,770
200916,251
200916,1771
200916,3434
200916,13136
200921,16
200921,4287
200922,246
200922,74
200922,2007
200929,3582
200929,207
200929,1169
200939,71
200939,2942
200939,45
200939,1494
200939,79
200939,2634
200952,4761
200952,3120
200952,1811
200952,4101
200952,180
200952,6431
200955,936
200955,939
200955,7736
200955,1696
200960,5717
200960,2372
200961,3378
200961,2833
200961,5638
200961,1439
200961,2836
200961,3527
200966,3113
200966,3115
200968,323
200968,101
200968,321
200968,5246
200968,7018
200968,2634
200968,45
200968,1
200968,180
200968,4118
200968,1105
200977,13137
200992,249
200992,19
200995,432
200995,1018
200995,1416
200995,165
200995,166
200996,88
201003,46
201003,4
201003,335
201003,431
201003,18
201004,490
201004,500
201004,1211
201004,375
201004,822
201006,3120
201006,4118
201006,105
201006,454
201009,1
201009,61
201009,4558
201011,88
201019,92
201019,3153
201019,1005
201027,6
201027,1443
201029,3120
201029,1811
201029,180
201029,6431
201029,4761
201029,4106
201031,2836
201031,2833
201031,188
201031,4605
201036,71
201039,62
201039,67
201039,1013
201039,1336
201039,488
201045,1719
201045,740
201045,1405
201045,12435
201045,12202
201048,3621
201048,2369
201048,1088
201051,45
201051,62
201051,71
201055,1
201055,46
201055,321
201060,13138
201060,22
201060,85
201060,902
201064,2136
201064,1416
201064,13139
201068,21
201068,7377
201068,1743
201068,7164
201073,81
201073,2
201078,323
201078,322
201078,1201
201078,6403
201078,1203
201078,1202
201083,159
201083,3491
201083,7236
201104,1
201104,46
201104,321
201105,1836
201105,251
201105,13136
201108,198
201108,69
201108,858
201108,168
201108,3543
201109,61
201109,138
201109,315
201109,1034
201111,33
201111,1975
201124,188
201124,7992
201125,4062
201125,451
201125,3114
201126,1231
201126,1747
201126,3359
201126,590
201126,60
201126,239
201126,45
201126,62
201130,1836
201130,13140
201130,2048
201130,870
201135,1
201135,535
201139,535
201139,1
201141,275
201141,3675
201141,164
201143,3120
201143,2013
201143,7900
201143,12
201146,21
201146,45
201146,13141
201146,4020
201146,10455
201146,8698
201146,3432
201146,13142
201150,5668
201150,275
201150,6126
201150,164
201152,72
201152,8110
201152,8111
201152,254
201153,92
201153,164
201153,12372
201156,65
201156,4920
201156,224
201166,2
201166,81
201167,5265
201167,5263
201167,10298
201167,62
201167,3351
201167,3040
201169,1558
201169,13143
201171,324
201171,1203
201171,323
201171,1202
201172,105
201172,403
201172,2553
201175,534
201175,742
201175,4558
201177,936
201177,446
201177,2387
201177,932
201177,940
201186,6
201186,1546
201188,30
201188,1759
201188,832
201188,4554
201188,437
201188,751
201188,1405
201188,70
201191,3745
201191,2299
201191,2862
201193,1089
201202,170
201202,49
201202,6658
201202,2782
201208,170
201208,49
201210,7752
201210,3913
201210,13129
201210,13064
201215,12749
201215,1080
201215,5531
201215,910
201217,71
201217,2942
201217,85
201217,1848
201225,78
201225,1489
201225,2819
201225,7929
201225,5269
201225,2511
201225,2496
201225,1402
201225,6602
201227,71
201227,87
201227,5296
201227,1085
201227,210
201227,45
201232,3296
201233,7986
201233,3437
201233,6235
201234,72
201236,1018
201240,3825
201240,1193
201240,2248
201240,79
201245,12834
201245,2858
201245,6415
201245,434
201245,7475
201245,13144
201251,13145
201251,13146
201251,89
201254,1457
201254,3581
201254,62
201256,7408
201256,611
201256,89
201256,1193
201256,1646
201258,3869
201258,4973
201259,2084
201259,7419
201259,3119
201268,80
201268,8005
201268,2571
201277,5352
201277,1300
201277,5353
201277,1976
201277,413
201277,5349
201281,7601
201281,404
201281,18
201283,157
201283,164
201283,12403
201290,21
201290,2518
201290,360
201290,6870
201290,19
201291,1719
201292,432
201292,1387
201292,4500
201292,651
201293,323
201293,322
201293,1201
201293,6403
201293,1203
201293,1202
201297,1743
201297,1744
201297,822
201297,4786
201297,8107
201298,5895
201298,157
201298,12403
201314,435
201314,12
201314,105
201314,454
201314,3156
201314,832
201314,8902
201314,46
201315,5957
201315,8112
201315,8113
201315,2
201318,45
201318,2384
201319,8000
201319,1089
201319,8001
201319,3761
201319,7999
201323,2564
201324,75
201330,1687
201330,4413
201345,512
201345,6
201345,83
201345,5071
201345,67
201360,74
201364,68
201364,3351
201371,6398
201371,9168
201372,49
201372,6
201372,396
201372,6748
201372,12
201372,435
201373,3230
201373,62
201373,2960
201374,432
201374,166
201374,246
201384,71
201394,1
201394,799
201394,7982
201394,7981
201405,1001
201408,1827
201408,469
201408,496
201408,321
201408,4
201408,1
201408,5048
201408,8109
201408,455
201409,156
201409,22
201409,1388
201409,3175
201410,12872
201412,88
201412,12435
201412,12202
201412,154
201415,74
201415,4010
201427,1365
201427,61
201430,432
201430,651
201430,2352
201430,5094
201430,1647
201433,731
201433,8085
201433,154
201433,105
201433,1402
201433,3679
201437,8116
201437,85
201437,1664
201437,2176
201437,73
201440,3635
201440,1387
201440,745
201440,4928
201441,6761
201441,7193
201445,443
201445,13147
201449,614
201449,3754
201449,79
201451,301
201456,154
201456,702
201456,578
201456,105
201456,1779
201458,7582
201458,2006
201459,12725
201459,68
201459,6535
201465,45
201465,1483
201465,75
201465,188
201465,85
201465,68
201465,62
201465,611
201465,12423
201467,62
201467,3659
201467,1498
201467,1503
201467,6382
201469,82
201469,1001
201469,292
201469,1256
201476,8120
201476,4049
201478,62
201478,2627
201478,3930
201478,1001
201478,91
201479,18
201479,12202
201479,13148
201484,1521
201484,552
201494,1483
201494,12674
201497,89
201497,403
201497,3960
201500,32
201500,920
201503,446
201503,846
201503,6
201503,291
201503,2003
201503,674
201503,49
201504,2084
201513,13149
201513,3058
201516,75
201516,62
201516,87
201516,3038
201517,2295
201517,62
201519,61
201519,81
201523,1223
201523,205
201523,61
201523,4968
201523,12399
201524,30
201529,12397
201529,827
201529,12540
201529,12423
201529,1586
201535,88
201535,387
201535,2367
201535,18
201535,12630
201539,72
201539,930
201550,76
201558,21
201558,188
201558,4619
201558,1571
201558,1435
201562,12403
201562,275
201568,45
201568,1
201568,454
201576,353
201576,12912
201576,21
201588,341
201588,2595
201588,188
201588,702
201594,443
201594,76
201594,8134
201594,92
201609,75
201609,435
201609,89
201609,3944
201611,6813
201614,2815
201614,3040
201614,2
201614,6566
201614,2028
201616,443
201616,92
201616,347
201617,101
201617,437
201617,442
201617,1991
201625,44
201625,21
201625,1734
201625,1737
201626,21
201626,2
201626,3609
201626,4370
201626,13150
201628,8127
201628,5546
201628,8126
201628,1489
201630,13077
201633,188
201633,279
201633,273
201633,341
201633,43
201639,552
201640,353
201640,13053
201640,809
201640,376
201640,1527
201640,717
201641,549
201641,2736
201641,764
201641,2863
201644,71
201644,4235
201644,2624
201644,12699
201644,70
201644,2315
201650,285
201650,83
201653,4088
201657,45
201657,1134
201657,432
201657,4810
201657,8051
201666,3581
201666,3580
201666,3579
201666,7174
201668,1570
201669,1719
201669,61
201669,747
201670,61
201683,30
201683,72
201683,9881
201683,1225
201683,282
201683,70
201694,71
201694,198
201700,188
201700,6
201702,3297
201702,634
201704,2
201704,5890
201708,1719
201708,1883
201708,747
201708,7968
201708,7967
201708,2026
201708,13151
201712,399
201712,6093
201712,394
201712,4641
201718,81
201718,13152
201721,165
201721,432
201721,764
201721,1436
201721,4564
201721,238
201721,1014
201722,443
201722,1560
201724,2595
201724,2
201745,4941
201749,3371
201749,3372
201751,3120
201751,2863
201751,7506
201755,48
201755,1636
201763,1705
201763,4125
201763,1704
201763,4529
201763,12562
201763,193
201763,180
201765,12740
201765,6671
201765,6672
201774,6839
201774,3494
201787,8146
201787,8147
201796,45
201796,867
201796,2
201806,313
201806,101
201806,154
201806,21
201807,1993
201815,61
201815,121
201815,330
201821,2534
201822,385
201822,406
201822,39
201822,313
201823,7847
201823,2
201824,18
201824,385
201824,12679
201827,3381
201827,3269
201838,88
201838,435
201841,8150
201846,5235
201846,180
201846,88
201857,451
201857,29
201857,2903
201858,241
201858,446
201858,4163
201858,4164
201870,2608
201870,13101
201870,287
201870,2111
201870,1937
201870,338
201870,2028
201870,62
201885,850
201885,86
201885,1284
201891,45
201891,376
201891,79
201891,5437
201894,3847
201894,12368
201894,12544
201900,2084
201900,4423
201900,8122
201900,3058
201900,5717
201902,45
201902,62
201902,5330
201902,1085
201902,8013
201902,1812
201905,1527
201905,280
201914,48
201916,21
201916,7374
201923,61
201923,802
201925,2
201925,45
201925,68
201925,67
201925,487
201925,3545
201925,8151
201926,2
201926,67
201926,931
201926,3544
201926,5613
201926,8151
201926,45
201926,68
201927,8152
201930,2478
201930,2700
201930,482
201930,2698
201930,614
201930,2699
201931,7667
201931,8153
201932,6
201932,4
201932,105
201932,1789
201932,3739
201936,747
201936,1719
201936,1596
201937,2
201937,67
201937,931
201937,3544
201937,5613
201937,8151
201937,45
201937,68
201942,432
201942,165
201942,651
201942,4500
201942,1387
201942,376
201942,79
201943,4
201943,865
201948,12
201948,454
201948,85
201948,5179
201954,199
201954,200
201959,76
201959,6222
201959,71
201972,12423
201972,2
201972,89
201972,375
201972,12326
201977,71
201977,449
201977,858
201977,62
201977,3489
201977,207
201977,6843
201989,699
201989,2212
201994,28
202000,234
202000,8166
202006,310
202006,75
202006,2125
202006,2212
202015,4345
202015,2
202015,67
202015,931
202015,61
202016,2833
202016,2836
202016,5165
202016,5638
202016,5288
202016,6
202016,89
202017,3115
202020,4
202020,1719
202020,314
202020,304
202036,1
202036,5036
202036,43
202036,2728
